p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.894753976277456e-71	1.5092147850086988	0.319	0.133	1.838126960711473e-66	CD8 Effector Memory 2	PRDM1
5.897846354615497e-119	1.5083385931390918	0.495	0.211	2.2148182415487573e-114	CD8 Effector Memory 2	GBP5
3.463226822523507e-23	1.506225856975933	0.116	0.048	1.3005455686622526e-18	CD8 Effector Memory 2	SLC4A4
9.454330195353556e-21	1.4875441428477698	0.197	0.112	3.550384618261121e-16	CD8 Effector Memory 2	OSBPL5
3.022450469815423e-38	1.482178360997215	0.266	0.138	1.1350208249297858e-33	CD8 Effector Memory 2	BATF
1.5469694694958394e-109	1.481802319367738	0.555	0.297	5.809334448797726e-105	CD8 Effector Memory 2	APMAP
3.4424546911661915e-107	1.4817943902930422	0.433	0.172	1.29274501017364e-102	CD8 Effector Memory 2	ITK
1.347065509292926e-169	1.4771353639577665	0.674	0.301	5.058635107047724e-165	CD8 Effector Memory 2	AOAH
2.3521089859377337e-144	1.475526295649702	0.346	0.095	8.832874874891971e-140	CD8 Effector Memory 2	CLIC3
5.695446849620642e-90	1.467223778731888	0.511	0.278	2.1388111554380398e-85	CD8 Effector Memory 2	RASAL3
7.295815512809981e-31	1.4626103180856864	0.19	0.09	2.739797599525532e-26	CD8 Effector Memory 2	F2R
4.670373092870421e-38	1.4498679988585383	0.259	0.132	1.7538652075656292e-33	CD8 Effector Memory 2	BTN3A3
1.2308597007548548e-107	1.4487911476177104	0.389	0.149	4.622247434244706e-103	CD8 Effector Memory 2	GRAP2
1.529816034785382e-36	1.4427061395585838	0.297	0.168	5.744918155429545e-32	CD8 Effector Memory 2	ZNF276
1.5956183280392772e-43	1.4403742424709978	0.242	0.11	5.992025507285898e-39	CD8 Effector Memory 2	ADGRG5
3.5710457445086356e-156	1.4397428175881097	0.728	0.41	1.341034808435328e-151	CD8 Effector Memory 2	GNG2
2.4908845717723693e-57	1.4386970873294005	0.35	0.178	9.354018832376779e-53	CD8 Effector Memory 2	LPCAT1
1.343506910329983e-33	1.435883825248596	0.249	0.131	5.0452715003621854e-29	CD8 Effector Memory 2	NPC1
1.342134796637991e-22	1.4330709986062793	0.187	0.1	5.040118801814648e-18	CD8 Effector Memory 2	BCL9L
1.70612144926184e-67	1.4288834825011125	0.424	0.222	6.406997878412988e-63	CD8 Effector Memory 2	PTPRCAP
6.679174140561486e-64	1.4270963042632503	0.4	0.211	2.508230265005055e-59	CD8 Effector Memory 2	PTPN22
3.6390810535023987e-16	1.4256128168567077	0.185	0.114	1.3665841080217559e-11	CD8 Effector Memory 2	RAP2A
5.404779959412226e-22	1.4244534826676434	0.117	0.05	2.0296570181580733e-17	CD8 Effector Memory 2	CRTAM
5.006388327537393e-86	1.4182957720660943	0.508	0.272	1.8800490086401172e-81	CD8 Effector Memory 2	CRIP1
2.615799516950271e-29	1.41788995759471	0.156	0.067	9.823111926003353e-25	CD8 Effector Memory 2	MAF
4.393876306420009e-116	1.4169722335139487	0.607	0.318	1.650032369349906e-111	CD8 Effector Memory 2	CLEC2D
2.1502605649980753e-20	1.4127487184528555	0.189	0.106	8.074873499737272e-16	CD8 Effector Memory 2	SERTAD1
2.8568443346527834e-24	1.4067717106261253	0.171	0.085	1.0728307529921597e-19	CD8 Effector Memory 2	MXRA7
5.352913798791819e-199	1.4047397993603576	0.798	0.371	2.0101797188602918e-194	CD8 Effector Memory 2	SKAP1
4.459261198176799e-82	1.4031210179144766	0.365	0.149	1.6745863577513334e-77	CD8 Effector Memory 2	CD5
2.2918568143188552e-91	1.402822190167638	0.537	0.301	8.606609894811597e-87	CD8 Effector Memory 2	PTPN4
1.944976485096432e-251	1.3987870113680696	0.939	0.603	7.303970194482631e-247	CD8 Effector Memory 2	HCST
3.4915814865446556e-65	1.3921189545281596	0.361	0.171	1.3111935956421146e-60	CD8 Effector Memory 2	LIME1
5.514146889034865e-42	1.390575529784174	0.226	0.099	2.070727581239263e-37	CD8 Effector Memory 2	ZNF831
1.8377748948340372e-157	1.386072272649007	0.706	0.35	6.90139606257026e-153	CD8 Effector Memory 2	ID2
4.539002024752143e-9	1.3808078214150719	0.117	0.072	1.7045314303551723e-4	CD8 Effector Memory 2	MVB12B
7.964479163639875e-128	1.3701803513410524	0.663	0.362	2.9909008603216823e-123	CD8 Effector Memory 2	RASA3
4.182398174626042e-18	1.3658027054879662	0.268	0.186	1.5706159865173175e-13	CD8 Effector Memory 2	TMEM181
3.968236400772215e-173	1.3646251656581843	0.797	0.46	1.49019181558199e-168	CD8 Effector Memory 2	FYN
2.025447482533497e-11	1.3602441596909758	0.117	0.067	7.606162931158042e-7	CD8 Effector Memory 2	OSBPL7
1.919484031546474e-8	1.3598412036839556	0.138	0.093	7.208238383666475e-4	CD8 Effector Memory 2	PTRH1
7.690774300448242e-20	1.3580392848863	0.166	0.089	2.888116473047328e-15	CD8 Effector Memory 2	SERTAD3
1.7071749963061316e-46	1.3575603515591432	0.377	0.22	6.410954263628416e-42	CD8 Effector Memory 2	APOL6
8.736452354410092e-127	1.3564482118840213	0.533	0.218	3.2807999526516217e-122	CD8 Effector Memory 2	BCL11B
3.8155501386495107e-59	1.353063043882751	0.421	0.233	1.4328535435670507e-54	CD8 Effector Memory 2	PPP1R16B
4.313615846108381e-60	1.3501172033702968	0.413	0.229	1.6198921586890805e-55	CD8 Effector Memory 2	PRKCQ
3.611444350027196e-232	1.3497170995213392	0.758	0.289	1.356205696765713e-227	CD8 Effector Memory 2	CD247
4.728086672784636e-152	1.3495998349791583	0.732	0.368	1.7755383882308146e-147	CD8 Effector Memory 2	TRBC2
4.429695552005128e-31	1.348267015167309	0.223	0.112	1.663483570644486e-26	CD8 Effector Memory 2	PLEKHA1
3.3232405318962427e-21	1.3464829334365447	0.126	0.056	1.247976516942996e-16	CD8 Effector Memory 2	AF165147.1
3.573479927614174e-59	1.3440279278930798	0.396	0.208	1.3419489172169507e-54	CD8 Effector Memory 2	BHLHE40
2.1427892731072604e-106	1.3379543886927274	0.629	0.379	8.046816557299694e-102	CD8 Effector Memory 2	AKNA
1.5159204679347574e-14	1.3373658622501126	0.149	0.084	5.692736133235394e-10	CD8 Effector Memory 2	APBA2
6.542153669168214e-20	1.3362307516178733	0.167	0.089	2.456774967382739e-15	CD8 Effector Memory 2	JAKMIP2
2.3899036331129843e-249	1.3360018533905396	0.968	0.667	8.97480511342919e-245	CD8 Effector Memory 2	CD52
1.0453724230241459e-110	1.3353632670787183	0.63	0.367	3.925687060182575e-106	CD8 Effector Memory 2	CLEC2B
1.3807488240377379e-164	1.3297174957647049	0.807	0.471	5.185126058908917e-160	CD8 Effector Memory 2	HLA-F
1.0104740436272197e-58	1.324372009756693	0.46	0.276	3.794633176033298e-54	CD8 Effector Memory 2	NLRC5
7.237466499971776e-13	1.314325542421178	0.143	0.084	2.717885794734401e-8	CD8 Effector Memory 2	AC026979.2
4.85345189109824e-153	1.31432277266653	0.763	0.459	1.822616788664122e-148	CD8 Effector Memory 2	BIN2
4.710283764909218e-65	1.3072137313177479	0.448	0.249	1.7688528622363588e-60	CD8 Effector Memory 2	AC002316.1
1.3235401485913305e-20	1.3056562758613826	0.188	0.104	4.970290320005023e-16	CD8 Effector Memory 2	MT1F
1.1975379130667002e-16	1.3050799986421142	0.175	0.102	4.4971141249393795e-12	CD8 Effector Memory 2	KIF21B
3.851649606186298e-13	1.3010719997151097	0.115	0.061	1.4464099766111405e-8	CD8 Effector Memory 2	MAPK13
2.8166153406558018e-58	1.3003618056089783	0.451	0.268	1.0577235588764732e-53	CD8 Effector Memory 2	BTN3A2
2.312259431294258e-24	1.2984600775593806	0.199	0.106	8.683227842339327e-20	CD8 Effector Memory 2	GABARAPL1
2.0662406684731026e-47	1.2971979593199372	0.276	0.126	7.759353582317042e-43	CD8 Effector Memory 2	SH2D1A
4.840581651129135e-19	1.2970222858891889	0.181	0.101	1.817783627448524e-14	CD8 Effector Memory 2	PRKY
3.892505222009026e-8	1.2964010117120788	0.109	0.068	0.0014617524860210496	CD8 Effector Memory 2	RNF125
1.1975005277894519e-31	1.2940221348280347	0.266	0.147	4.496973732007729e-27	CD8 Effector Memory 2	NLRC3
9.742390734714899e-164	1.293723245846762	0.841	0.528	3.658559992607486e-159	CD8 Effector Memory 2	FLNA
6.836564194619134e-15	1.2929759029234382	0.139	0.076	2.567334952005323e-10	CD8 Effector Memory 2	CLSTN3
2.212430227860402e-12	1.291983440960283	0.133	0.077	8.308339234684168e-8	CD8 Effector Memory 2	PRR5
2.542096115941029e-137	1.2912391529811855	0.768	0.494	9.546333544193348e-133	CD8 Effector Memory 2	SLC9A3R1
9.137195929088127e-55	1.2905931999232232	0.385	0.209	3.431291187250464e-50	CD8 Effector Memory 2	HIVEP3
6.943833596008072e-26	1.2899468004204784	0.198	0.103	2.6076178303089113e-21	CD8 Effector Memory 2	RGS3
5.757769964583782e-182	1.289333913858296	0.791	0.376	2.1622153548001477e-177	CD8 Effector Memory 2	PCED1B-AS1
2.225059534948936e-9	1.2881127567547035	0.102	0.059	8.355766071593739e-5	CD8 Effector Memory 2	SLC14A1
5.178233010883927e-12	1.2825075918502105	0.105	0.056	1.9445818425772413e-7	CD8 Effector Memory 2	DGKQ
2.9163376337634482e-19	1.279441362033974	0.175	0.095	1.0951722716071877e-14	CD8 Effector Memory 2	UBASH3A
2.623664675220004e-114	1.2755208803088378	0.69	0.44	9.852647954853681e-110	CD8 Effector Memory 2	PAXX
1.463402051820922e-46	1.271592209873806	0.411	0.252	5.4955137252031087e-42	CD8 Effector Memory 2	NFATC2
4.599155411729194e-44	1.262222655386572	0.315	0.165	1.7271208317666643e-39	CD8 Effector Memory 2	ADAM8
3.055079275350087e-34	1.2616698371385697	0.337	0.208	1.1472739202722182e-29	CD8 Effector Memory 2	MLLT6
4.2202280884721244e-101	1.2603725689987906	0.515	0.232	1.584822254063937e-96	CD8 Effector Memory 2	SPOCK2
4.2146181919154394e-48	1.2547429601552778	0.401	0.237	1.582715569610005e-43	CD8 Effector Memory 2	CCSER2
1.7248615340258782e-7	1.2539849987538905	0.106	0.067	0.006477372518727381	CD8 Effector Memory 2	KIF3A
1.892139841510843e-97	1.2520426203465387	0.585	0.341	7.105552746825669e-93	CD8 Effector Memory 2	TPST2
2.549946643173371e-132	1.2424125413183968	0.735	0.422	9.57581462910896e-128	CD8 Effector Memory 2	MT2A
1.5286382527177687e-64	1.2399070320085286	0.493	0.292	5.740495230431037e-60	CD8 Effector Memory 2	CAPN2
6.48776114876063e-101	1.2276796412259992	0.68	0.439	2.436348944194079e-96	CD8 Effector Memory 2	SUN2
1.377898154643141e-9	1.227478084727999	0.11	0.064	5.174420940131387e-5	CD8 Effector Memory 2	RAB11FIP4
2.376058359388235e-220	1.2233990080971133	0.957	0.584	8.92281195701064e-216	CD8 Effector Memory 2	IFITM1
2.2551318727266687e-98	1.2207259504061607	0.512	0.234	8.468696721650459e-94	CD8 Effector Memory 2	IKZF3
0	1.2107382074529918	0.996	0.931	0	CD8 Effector Memory 2	HLA-C
1.824698465294515e-76	1.206184212029231	0.512	0.283	6.852290146720492e-72	CD8 Effector Memory 2	OPTN
5.685930129572084e-80	1.2042893788837599	0.507	0.267	2.1352373415582047e-75	CD8 Effector Memory 2	DOK2
9.138260450400536e-125	1.2025766679661243	0.675	0.335	3.4316909469389134e-120	CD8 Effector Memory 2	GIMAP7
7.983381653528963e-28	1.2010701542343656	0.298	0.184	2.997999312349731e-23	CD8 Effector Memory 2	SERPINB9
4.650256475871664e-22	1.1976453018004507	0.191	0.103	1.7463108143840857e-17	CD8 Effector Memory 2	CD244
0	1.1965292567847357	0.997	0.98	0	CD8 Effector Memory 2	B2M
1.6047831138933545e-100	1.1949637892217098	0.553	0.265	6.026442027603714e-96	CD8 Effector Memory 2	GIMAP4
2.0593268258789346e-249	1.189275309102142	0.968	0.782	7.733390029223163e-245	CD8 Effector Memory 2	CALM1
0	8.476386671291268	0.106	0.001	0	CD8 Tissue Resident Memory	AC010967.1
0	6.647387653279193	0.538	0.009	0	CD8 Tissue Resident Memory	SLC4A10
0	6.269973581064388	0.19	0.003	0	CD8 Tissue Resident Memory	IL23R
0	6.135648143597065	0.174	0.003	0	CD8 Tissue Resident Memory	LINC01644
0	5.4282866723976335	0.231	0.006	0	CD8 Tissue Resident Memory	TRDV2
0	5.328565452825837	0.105	0.003	0	CD8 Tissue Resident Memory	AC108925.1
0	5.29716655836393	0.386	0.011	0	CD8 Tissue Resident Memory	TRAV1-2
0	5.086738383236479	0.182	0.006	0	CD8 Tissue Resident Memory	ADAM12
0	4.85346011557079	0.227	0.009	0	CD8 Tissue Resident Memory	RORC
3.4572484245214265e-302	4.178419766737783	0.197	0.018	1.2983005008605312e-297	CD8 Tissue Resident Memory	ME1
0	3.9096633873665927	0.264	0.026	0	CD8 Tissue Resident Memory	LTK
0	3.766913500717256	0.864	0.13	0	CD8 Tissue Resident Memory	KLRB1
0	3.7197846518589706	0.201	0.015	0	CD8 Tissue Resident Memory	CXCR6
0	3.7150922756729794	0.239	0.026	0	CD8 Tissue Resident Memory	AL136456.1
1.5263617908467877e-168	3.644574448222749	0.137	0.016	5.731946433166941e-164	CD8 Tissue Resident Memory	SCART1
2.290346947047194e-174	3.6042168156794188	0.112	0.01	8.600939890246327e-170	CD8 Tissue Resident Memory	TSPAN15
5.6134226073707244e-129	3.4957664914448356	0.11	0.013	2.108008591745928e-124	CD8 Tissue Resident Memory	IL4I1
0	3.4953140830571803	0.6	0.087	0	CD8 Tissue Resident Memory	NCR3
7.042806940527838e-242	3.3578168616405915	0.28	0.046	2.644785290376419e-237	CD8 Tissue Resident Memory	TRGV9
1.1029718621625881e-274	3.264780705972877	0.277	0.04	4.141990233979167e-270	CD8 Tissue Resident Memory	COLQ
0	3.2430696509172083	0.401	0.054	0	CD8 Tissue Resident Memory	DPP4
5.5822973497453374e-182	3.071865377766841	0.185	0.026	2.0963201237498666e-177	CD8 Tissue Resident Memory	KIF5C
5.5173702007110236e-95	3.0560409355989377	0.104	0.016	2.0719380314730106e-90	CD8 Tissue Resident Memory	LINC01814
0	3.022885184598927	0.36	0.039	0	CD8 Tissue Resident Memory	IL18RAP
0	2.9632296626174544	0.697	0.116	0	CD8 Tissue Resident Memory	MYBL1
0	2.9081908124673794	0.777	0.177	0	CD8 Tissue Resident Memory	KLRG1
0	2.8365029276112583	0.46	0.078	0	CD8 Tissue Resident Memory	LINC01871
0	2.8364807250617	0.921	0.21	0	CD8 Tissue Resident Memory	IL7R
5.5900372891346015e-251	2.8290545123950213	0.295	0.048	2.0992267031887168e-246	CD8 Tissue Resident Memory	RASGRF2
0	2.819218077289258	0.511	0.085	0	CD8 Tissue Resident Memory	SYTL2
4.671348763319101e-85	2.7793642227355777	0.12	0.022	1.754231601089222e-80	CD8 Tissue Resident Memory	PERP
1.2333399459995305e-133	2.7773775667156397	0.126	0.016	4.631561499212037e-129	CD8 Tissue Resident Memory	TRGV2
3.220167640785118e-122	2.7640854917993556	0.141	0.022	1.2092695541440354e-117	CD8 Tissue Resident Memory	CCR6
1.8953070950113398e-196	2.743372229801282	0.295	0.06	7.117446733896085e-192	CD8 Tissue Resident Memory	GPR171
1.7952399738403904e-91	2.6861589677157265	0.125	0.023	6.741664673762818e-87	CD8 Tissue Resident Memory	A2M-AS1
0	2.686096235995397	0.903	0.135	0	CD8 Tissue Resident Memory	GZMK
1.7637103913920488e-101	2.68509282314659	0.15	0.029	6.623261632794561e-97	CD8 Tissue Resident Memory	NEO1
1.4426720543231957e-145	2.652945035807865	0.242	0.053	5.417666365599897e-141	CD8 Tissue Resident Memory	PBX4
2.908875189222824e-287	2.6286307099472346	0.384	0.072	1.0923698998088472e-282	CD8 Tissue Resident Memory	AC006369.1
2.9654423795803824e-97	2.6121888297124487	0.145	0.028	1.113612576803821e-92	CD8 Tissue Resident Memory	CCR5
1.1280904627833703e-122	2.587610832170931	0.179	0.034	4.236318114890391e-118	CD8 Tissue Resident Memory	TRGV10
1.201159044248027e-78	2.557659261702275	0.125	0.026	4.510712558864616e-74	CD8 Tissue Resident Memory	CATSPERB
6.02346955134287e-152	2.5290138875589427	0.235	0.048	2.261993520615788e-147	CD8 Tissue Resident Memory	CD40LG
4.121717438076498e-99	2.5282281791075	0.128	0.022	1.5478285495208673e-94	CD8 Tissue Resident Memory	LINC002481
2.2250240668876487e-124	2.4957368679484633	0.177	0.033	8.355632878383188e-120	CD8 Tissue Resident Memory	NSG1
1.2727841257560662e-167	2.4817391585833457	0.276	0.06	4.7796862274517556e-163	CD8 Tissue Resident Memory	ADRB2
4.62197885277402e-163	2.447552726768353	0.311	0.077	1.7356917185822277e-158	CD8 Tissue Resident Memory	MPZL3
2.3298538344069105e-132	2.4384163333584707	0.211	0.044	8.749300104348271e-128	CD8 Tissue Resident Memory	TRGC2
1.7487779898080767e-144	2.42976311829633	0.248	0.055	6.567185985126271e-140	CD8 Tissue Resident Memory	SLAMF1
5.412328093279839e-150	2.426542332434083	0.226	0.045	2.032491568869378e-145	CD8 Tissue Resident Memory	PZP
3.009286569497093e-76	2.4250486652884833	0.109	0.02	1.1300773854432434e-71	CD8 Tissue Resident Memory	PTCH1
3.895722130777377e-121	2.3960709967598977	0.18	0.035	1.4629605317708282e-116	CD8 Tissue Resident Memory	LINC02084
5.545576649083712e-283	2.3663657949347106	0.572	0.165	2.082530399030406e-278	CD8 Tissue Resident Memory	GPR65
1.871518137513237e-92	2.3518060876159472	0.172	0.04	7.028112061803459e-88	CD8 Tissue Resident Memory	C21orf59-TCP10L
1.4956420916756126e-127	2.344158497245085	0.214	0.046	5.616584746869428e-123	CD8 Tissue Resident Memory	A2M
2.135561693037501e-50	2.338512291268406	0.107	0.027	8.019674825863728e-46	CD8 Tissue Resident Memory	NR1D1
0	2.3293441231198746	0.803	0.237	0	CD8 Tissue Resident Memory	RORA
3.925574952639961e-116	2.3239360154828694	0.262	0.072	1.4741711619648846e-111	CD8 Tissue Resident Memory	IL12RB2
1.5556161756960048e-180	2.320497936546758	0.305	0.067	5.8418054245912066e-176	CD8 Tissue Resident Memory	IFNG-AS1
2.4667776635448707e-54	2.311201735783813	0.122	0.032	9.263490159910053e-50	CD8 Tissue Resident Memory	RARG
0	2.3060743474821233	0.782	0.28	0	CD8 Tissue Resident Memory	DUSP2
2.148133972553556e-192	2.30446665272221	0.313	0.068	8.066887507130368e-188	CD8 Tissue Resident Memory	IL18R1
0	2.303003360740432	0.813	0.223	0	CD8 Tissue Resident Memory	SPOCK2
2.6215340679999344e-263	2.2938869171572223	0.355	0.065	9.844646885560154e-259	CD8 Tissue Resident Memory	LAG3
4.512388230418807e-71	2.29038618417618	0.122	0.026	1.6945371521691746e-66	CD8 Tissue Resident Memory	TTC16
1.3508430300292347e-101	2.2834990073437877	0.174	0.038	5.072820830668785e-97	CD8 Tissue Resident Memory	TNFSF14
1.5669761601530282e-205	2.212362483107041	0.453	0.128	5.884465574222667e-201	CD8 Tissue Resident Memory	PRDM1
1.2302619697250072e-128	2.2048726107697574	0.248	0.059	4.62000277490832e-124	CD8 Tissue Resident Memory	NR3C2
1.4900162336400822e-62	2.1897005229836797	0.139	0.036	5.5954579621886006e-58	CD8 Tissue Resident Memory	TRBV20-1
0	2.1892744698823075	0.725	0.203	0	CD8 Tissue Resident Memory	TC2N
2.7721399791804494e-109	2.147796852690517	0.205	0.047	1.0410217263816342e-104	CD8 Tissue Resident Memory	TAFA1
1.485126850176032e-235	2.142492150695249	0.501	0.142	5.577096860466053e-231	CD8 Tissue Resident Memory	AQP3
2.308578118922183e-261	2.1346451718495167	0.608	0.201	8.669403409988474e-257	CD8 Tissue Resident Memory	ERN1
2.5019187885320704e-45	2.1076313279120256	0.145	0.048	9.395455626574484e-41	CD8 Tissue Resident Memory	CCR2
1.4832066553148054e-169	2.1034646079039616	0.396	0.116	5.569885952703688e-165	CD8 Tissue Resident Memory	ZBTB16
2.482317744754239e-294	2.0799328506918218	0.731	0.278	9.321847826875594e-290	CD8 Tissue Resident Memory	LYAR
1.5618470864631104e-63	2.064025458292588	0.172	0.052	5.865204363794919e-59	CD8 Tissue Resident Memory	AGAP1
4.4391938290005623e-119	2.0375034330981503	0.304	0.092	1.667050458604581e-114	CD8 Tissue Resident Memory	TNFRSF25
9.759017422118714e-62	2.033858330293496	0.164	0.048	3.6648038125282405e-57	CD8 Tissue Resident Memory	LINC02273
2.9897605609732386e-287	2.0330908463539323	0.653	0.206	1.1227447834622803e-282	CD8 Tissue Resident Memory	GBP5
1.0186317152039568e-151	1.9704184218441307	0.288	0.068	3.825267680105419e-147	CD8 Tissue Resident Memory	EOMES
1.0699042407811144e-277	1.9460612119105567	0.688	0.233	4.017811395405319e-273	CD8 Tissue Resident Memory	STAT4
2.3896971744798574e-109	1.9406553958587596	0.214	0.051	8.974029799324209e-105	CD8 Tissue Resident Memory	CD160
2.377245968074502e-222	1.9376974287569988	0.713	0.335	8.927271783910177e-218	CD8 Tissue Resident Memory	PHACTR2
1.4913031908744017e-84	1.9301864810295428	0.221	0.065	5.6002908726906405e-80	CD8 Tissue Resident Memory	MAF
2.0003080420042398e-86	1.8990063689264636	0.201	0.054	7.511756790138521e-82	CD8 Tissue Resident Memory	AF165147.1
1.5959954529114215e-47	1.8985499868261448	0.156	0.052	5.9934417243182616e-43	CD8 Tissue Resident Memory	EVA1C
3.7965234228258866e-83	1.8744187476421568	0.235	0.073	1.425708440973805e-78	CD8 Tissue Resident Memory	AC015911.11
2.9781655745307035e-56	1.857751880583644	0.164	0.051	1.118390518203515e-51	CD8 Tissue Resident Memory	TRGC1
4.3547220598797114e-110	1.8505991720528816	0.181	0.038	1.6353287751466281e-105	CD8 Tissue Resident Memory	COL6A2
0	1.835772463926809	0.835	0.309	0	CD8 Tissue Resident Memory	SYNE2
0	1.8319339529976024	0.987	0.315	0	CD8 Tissue Resident Memory	IL32
1.0229425370512732e-160	1.831712762201736	0.325	0.08	3.841456109388646e-156	CD8 Tissue Resident Memory	PPP2R2B
0	1.8315333603219768	0.939	0.213	0	CD8 Tissue Resident Memory	GZMA
1.3627495103484183e-149	1.823336715601361	0.517	0.204	5.1175332362114154e-145	CD8 Tissue Resident Memory	BHLHE40
2.316823922705732e-184	1.822791768782633	0.686	0.315	8.700368876936836e-180	CD8 Tissue Resident Memory	TNFAIP3
1.8579850805595133e-25	1.8220183967505506	0.102	0.038	6.977291373025141e-21	CD8 Tissue Resident Memory	TNF
5.9142718980733595e-64	1.8055646021157252	0.243	0.091	2.2209865258834885e-59	CD8 Tissue Resident Memory	RORA-AS1
7.044805081119259e-94	1.7945322829518033	0.273	0.086	2.6455356521127154e-89	CD8 Tissue Resident Memory	CD28
5.099413946688362e-302	1.793182259649644	0.871	0.416	1.9149829193998806e-297	CD8 Tissue Resident Memory	PARP8
